id,bucket,asr_text
0027,recorded_impulsive_10,रजनिकान बारत में सबरिष्टार है
0028,recorded_impulsive_10,अपकी वकील का नाम क्या है?
0029,recorded_impulsive_10,and a line of bar goods unsurpassed in the country. At Rectors drew a
0030,recorded_impulsive_10,"मा, मैरी मुजे मार रही है"
0031,recorded_impulsive_10,बटे से जुटी शिकायत करती ती बजद महीला बहुपोती ने मिलकर माल डाला
0032,recorded_impulsive_10,"You've got something on your mind, Antonia,"" she said anxiously."
0033,recorded_impulsive_10,अमें नहीं पता हम कहा है
0034,recorded_impulsive_10,مہراشتر کا دنگل آج دلی میں سونیا سے پوار تو شاہ سے ملیں گے فڑناویس
0035,recorded_impulsive_10,them. It was resolved that strong measures should be taken to obtain redress for past grievances and for the protection of the
0036,recorded_impulsive_10,तुम कब नहाँगी
0037,recorded_impulsive_10,मुमबाई में मान्स पर पाबंदी का देश वर में विरोड़ राजिस्टान में भिरोक
0038,recorded_impulsive_10,अगर आपके पास समय हो तो हम से मिलने आएगा
0039,recorded_impulsive_10,रुस्तम की शूटिंके दोरान अख्शे को मिली इतिहाज से जुडी यहो चीज
0000,recorded_impulsive_15,that were to be the real causes of the outbreak of a war that was desired by neither of the two governments.
0001,recorded_impulsive_15,"by long frequenting of the place, became aware of his position to the why old man."
0002,recorded_impulsive_15,8-10%
0003,recorded_impulsive_15,figure they will cut if they are to fall down and fit all of a row. The enemy won't be so civil perhaps as
0004,recorded_impulsive_15,"Meanwhile, negotiations had been slowly dragging on. The accession of Cromwell to Supreme Power in the"
0005,recorded_impulsive_15,"much interested. Doesn't look much like a man who sees spirits, does he? said Drui."
0006,recorded_impulsive_15,मेरे चाचा क्रिकेट के शोक्किया खिलाडी है
0007,recorded_impulsive_15,to make himself almost invariably agreeable.
0008,recorded_impulsive_15,इस परिस्थिती में कदोर कदम उठानी हूंगे
0009,recorded_impulsive_15,Mrs. Ludlow's mental motions were sufficiently various.
0010,recorded_impulsive_15,खुलासा राम रहीं को पुलिष्टे चुडाकर विदेश पेजने की तीक तैयारी
0011,recorded_impulsive_15,"यूपी में बनी भीजेपी की सरकार, तो ये होंगे CMPत के दावेदार."
0012,recorded_impulsive_15,रेना को एक और जद्काचन नहीं चुपर किंज नहीं की आरी टेन.
0013,recorded_impulsive_15,"two tablespoons of grated horseradish. Bring to the boil, pour over the fish, and serve."
0014,recorded_impulsive_15,"All of the advantages were on the side of their enemies. The Dutch merchant fleets covered the seas, and the"
0015,recorded_impulsive_15,under ice cue in the West Indies had caused intense indignation and alarm in Holland and especially
0016,recorded_impulsive_15,"The English fleet was considerably more powerful than the Dutch, and the dissension of De Wit by some twenty ships."
0017,recorded_impulsive_15,to go on to Kansas City and take the first fast train for home. Cutter could have got home a day
0018,recorded_impulsive_15,block on the front door. Cutter had been so insistent in regard to these details that now she felt uncomfortable
0019,recorded_impulsive_15,तो देक्रहा है!
0020,recorded_impulsive_15,मेरेट उन्यर्सिटी का फर्मान मैलाँ के सकार पेने पर लगाई रोक
0021,recorded_impulsive_15,अद ही एक बूरी राद पर जीट पक्की अबामा
0022,recorded_impulsive_15,काइट्स और सोनाख्षी सिंदा की गुगल पर दूम
0023,recorded_impulsive_15,केजरी वाल की चोरी हुए नीली वागनार तीं दिन बार बरामज अंदर मिली
